# distance(pc) r21 co21(Jy/b.km/s) co21snr co21(Jy/b.km/s) co10snr peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b), r21mask
6883 0 0 0 0 0 0 0 0 0 0 0
6960 0 0 0 0 0 0 0 0 0 0 0
7040 0 0 0 0 0 0 0 0 0 0 0
7120 0 0 0 0 0 0 0 0 0 0 0
7203 0 0 0 0 0 0 0 0 0 0 0
7287 0 0 0 0 0 0 0 0 0 0 0
7372 0 0 0 0 0 0 0 0 0 0 0
7459 0 0 0 0 0 0 0 0 0 0 0
7547 0 0 0 0 0 0 0 0 0 0 0
7636 0 0 0 0 0 0 0 0 0 0 0
7727 0 0 0 0 0 0 0 0 0 0 0
7819 0 0 0 0 0 0 0 0 0 0 0
7912 0 0 0 0 0 0 0 0 0 0 0
8006 0 0 0 0 0 0 0 0 0 0 0
8101 0 0 0 0 0 0 0 0 0 0 0
8198 0 0 0 0 0 0 0 0 0 0 0
8295 0 0 0 0 0 0 0 0 0 0 0
8266 0 0 0 0 0 0 0 0 0 0 0
8167 0 0 0 0 0 0 0 0 0 0 0
8069 0 0 0 0 0 0 0 0 0 0 0
7972 0 0 0 0 0 0 0 0 0 0 0
7876 0 0 0 0 0 0 0 0 0 0 0
7781 0 0 0 0 0 0 0 0 0 0 0
7687 0 0 0 0 0 0 0 0 0 0 0
7594 0 0 0 0 0 0 0 0 0 0 0
7503 0 0 0 0 0 0 0 0 0 0 0
7413 0 0 0 0 0 0 0 0 0 0 0
7324 0 0 0 0 0 0 0 0 0 0 0
7236 0 0 0 0 0 0 0 0 0 0 0
7150 0 0 0 0 0 0 0 0 0 0 0
7066 0 0 0 0 0 0 0 0 0 0 0
6983 0 0 0 0 0 0 0 0 0 0 0
6901 0 0 0 0 0 0 0 0 0 0 0
6821 0 0 0 0 0 0 0 0 0 0 0
6743 0 0 0 0 0 0 0 0 0 0 0
6667 0 0 0 0 0 0 0 0 0 0 0
6592 0 0 0 0 0 0 0 0 0 0 0
6519 0 0 0 0 0 0 0 0 0 0 0
6449 0 0 0 0 0 0 0 0 0 0 0
6380 0 0 0 0 0 0 0 0 0 0 0
6313 0 0 0 0 0 0 0 0 0 0 0
6248 0 0 0 0 0 0 0 0 0 0 0
6186 0 6 10 0 0 0 5 0 0 0 0
6126 0 7 13 0 0 0 5 0 0 0 0
6068 0 8 14 0 0 0 5 0 0 0 0
6013 0 7 13 0 0 0 5 0 0 0 0
5960 0 6 11 0 0 0 5 0 0 0 0
5910 0 5 9 0 0 0 5 0 0 0 0
5862 0 4 7 0 0 0 5 0 0 0 0
5817 0 3 6 0 0 0 5 0 0 0 0
5774 0 2 5 0 0 0 4 0 0 0 0
5735 0 2 4 0 0 0 4 0 0 0 0
5698 0 2 4 0 0 0 4 0 0 0 0
5664 0 2 4 0 0 0 4 0 0 0 0
5633 0 0 3 0 0 0 2 0 0 0 0
5605 0 0 0 0 0 0 0 0 0 0 0
5580 0 0 0 0 0 0 0 0 0 0 0
5559 0 0 2 0 0 0 2 0 0 0 0
5540 0 2 4 0 0 0 4 0 0 0 0
5525 0 3 6 0 0 0 6 0 0 0 0
5512 0 3 6 0 0 0 6 0 0 0 0
5503 0 1 3 0 0 0 2 0 0 0 0
5497 0 1 3 0 0 0 2 0 0 0 0
5495 0 1 4 0 0 0 4 0 0 0 0
5495 0 2 4 0 0 0 4 0 0 0 0
5499 0 2 5 0 0 0 4 0 0 0 0
5506 0 1 3 0 0 0 2 0 0 0 0
5516 0 0 0 0 0 0 0 0 0 0 0
5530 0 0 0 0 0 0 0 0 0 0 0
5547 0 0 0 0 0 0 0 0 0 0 0
5566 0 0 0 0 0 0 0 0 0 0 0
5589 0 0 0 0 0 0 0 0 0 0 0
5615 0 0 0 0 0 0 0 0 0 0 0
5644 0 0 0 0 0 0 0 0 0 0 0
5676 0 0 0 0 0 0 0 0 0 0 0
5711 0 0 0 0 0 0 0 0 0 0 0
5749 0 0 0 0 0 0 0 0 0 0 0
5790 0 0 0 0 0 0 0 0 0 0 0
5833 0 0 0 0 0 0 0 0 0 0 0
5879 0 0 0 0 0 0 0 0 0 0 0
5928 0 0 0 0 0 0 0 0 0 0 0
5979 0 0 0 0 0 0 0 0 0 0 0
6033 0 0 0 0 0 0 0 0 0 0 0
6089 0 0 0 0 0 0 0 0 0 0 0
6148 0 0 0 0 0 0 0 0 0 0 0
6209 0 0 0 0 0 0 0 0 0 0 0
6272 0 0 0 0 0 0 0 0 0 0 0
6337 0 0 0 0 0 0 0 0 0 0 0
6405 0 0 0 0 0 0 0 0 0 0 0
6474 0 0 0 0 0 0 0 0 0 0 0
6546 0 0 0 0 0 0 0 0 0 0 0
6619 0 0 0 0 0 0 0 0 0 0 0
6694 0 0 0 0 0 0 0 0 0 0 0
6772 0 0 0 0 0 0 0 0 0 0 0
6850 0 0 0 0 0 0 0 0 0 0 0
6931 0 0 0 0 0 0 0 0 0 0 0
7013 0 0 0 0 0 0 0 0 0 0 0
7096 0 0 0 0 0 0 0 0 0 0 0
7182 0 0 0 0 0 0 0 0 0 0 0
7268 0 0 0 0 0 0 0 0 0 0 0
7356 0 0 0 0 0 0 0 0 0 0 0
7445 0 0 0 0 0 0 0 0 0 0 0
7536 0 0 0 0 0 0 0 0 0 0 0
7628 0 0 0 0 0 0 0 0 0 0 0
7721 0 0 0 0 0 0 0 0 0 0 0
7815 0 0 0 0 0 0 0 0 0 0 0
7911 0 0 0 0 0 0 0 0 0 0 0
8007 0 0 0 0 0 0 0 0 0 0 0
8105 0 0 0 0 0 0 0 0 0 0 0
8203 0 0 0 0 0 0 0 0 0 0 0
8175 0 0 0 0 0 0 0 0 0 0 0
8074 0 0 0 0 0 0 0 0 0 0 0
7975 0 0 0 0 0 0 0 0 0 0 0
7877 0 0 0 0 0 0 0 0 0 0 0
7780 0 0 0 0 0 0 0 0 0 0 0
7683 0 0 0 0 0 0 0 0 0 0 0
7588 0 0 0 0 0 0 0 0 0 0 0
7495 0 0 0 0 0 0 0 0 0 0 0
7402 0 0 0 0 0 0 0 0 0 0 0
7311 0 0 0 0 0 0 0 0 0 0 0
7221 0 0 0 0 0 0 0 0 0 0 0
7132 0 0 0 0 0 0 0 0 0 0 0
7045 0 0 0 0 0 0 0 0 0 0 0
6959 0 0 0 0 0 0 0 0 0 0 0
6874 0 0 0 0 0 0 0 0 0 0 0
6792 0 0 0 0 0 0 0 0 0 0 0
6710 0 0 0 0 0 0 0 0 0 0 0
6631 0 0 0 0 0 0 0 0 0 0 0
6553 0 0 0 0 0 0 0 0 0 0 0
6477 0 0 0 0 0 0 0 0 0 0 0
6403 0 0 0 0 0 0 0 0 0 0 0
6331 0 0 0 0 0 0 0 0 0 0 0
6261 0 0 0 0 0 0 0 0 0 0 0
6193 0 0 0 0 0 0 0 0 0 0 0
6128 0 3 6 0 0 0 4 0 0 0 0
6064 0 5 10 0 0 0 5 0 0 0 0
6003 0 7 13 0 0 0 5 0 0 0 0
5944 0 8 14 0 0 0 5 0 0 0 0
5887 0 8 14 0 0 0 5 0 0 0 0
5833 0 7 12 0 0 0 5 0 0 0 0
5782 0 6 10 0 0 0 5 0 0 0 0
5733 0 5 9 0 0 0 4 0 0 0 0
5687 0 4 8 0 0 0 5 0 0 0 0
5643 0 4 7 0 0 0 5 0 0 0 0
5603 0 2 5 0 0 0 4 0 0 0 0
5565 0 2 5 1 3 0 4 0 0 0 -1
5531 0 2 5 1 3 0 4 0 0 0 -1
5499 0 1 4 1 3 0 4 0 0 0 -1
5470 0 1 3 1 3 0 2 0 0 0 -1
5445 0 0 3 0 0 0 2 0 0 0 0
5423 0 1 3 0 0 0 2 0 0 0 0
5404 0 2 4 0 0 0 4 0 0 0 0
5388 0 2 5 0 0 0 4 0 0 0 0
5375 0 2 5 0 0 0 4 0 0 0 0
5366 0 2 5 0 0 0 4 0 0 0 0
5360 0 1 3 0 0 0 2 0 0 0 0
5357 0 1 4 0 0 0 4 0 0 0 0
5358 0 2 4 0 0 0 4 0 0 0 0
5362 0 1 4 0 0 0 2 0 0 0 0
5369 0 1 4 0 0 0 2 0 0 0 0
5380 0 0 0 0 0 0 0 0 0 0 0
5394 0 0 0 0 0 0 0 0 0 0 0
5411 0 0 0 0 0 0 0 0 0 0 0
5431 0 0 0 0 0 0 0 0 0 0 0
5454 0 0 0 0 0 0 0 0 0 0 0
5481 0 0 0 0 0 0 0 0 0 0 0
5511 0 0 0 0 0 0 0 0 0 0 0
5544 0 0 0 0 0 0 0 0 0 0 0
5579 0 0 0 0 0 0 0 0 0 0 0
5618 0 0 0 0 0 0 0 0 0 0 0
5660 0 0 0 0 0 0 0 0 0 0 0
5704 0 0 0 0 0 0 0 0 0 0 0
5751 0 0 0 0 0 0 0 0 0 0 0
5801 0 0 0 0 0 0 0 0 0 0 0
5853 0 0 0 0 0 0 0 0 0 0 0
5908 0 0 0 0 0 0 0 0 0 0 0
5966 0 0 0 0 0 0 0 0 0 0 0
6026 0 0 0 0 0 0 0 0 0 0 0
6088 0 0 0 0 0 0 0 0 0 0 0
6152 0 0 0 0 0 0 0 0 0 0 0
6219 0 0 0 0 0 0 0 0 0 0 0
6288 0 0 0 0 0 0 0 0 0 0 0
6359 0 0 0 0 0 0 0 0 0 0 0
6431 0 0 0 0 0 0 0 0 0 0 0
6506 0 0 0 0 0 0 0 0 0 0 0
6583 0 0 0 0 0 0 0 0 0 0 0
6661 0 0 0 0 0 0 0 0 0 0 0
6741 0 0 0 0 0 0 0 0 0 0 0
6823 0 0 0 0 0 0 0 0 0 0 0
6906 0 0 0 0 0 0 0 0 0 0 0
6991 0 0 0 0 0 0 0 0 0 0 0
7078 0 0 0 0 0 0 0 0 0 0 0
7166 0 0 0 0 0 0 0 0 0 0 0
7255 0 0 0 0 0 0 0 0 0 0 0
7345 0 0 0 0 0 0 0 0 0 0 0
7437 0 0 0 0 0 0 0 0 0 0 0
7530 0 0 0 0 0 0 0 0 0 0 0
7625 0 0 0 0 0 0 0 0 0 0 0
7720 0 0 0 0 0 0 0 0 0 0 0
7817 0 0 0 0 0 0 0 0 0 0 0
7914 0 0 0 0 0 0 0 0 0 0 0
8013 0 0 0 0 0 0 0 0 0 0 0
8113 0 0 0 0 0 0 0 0 0 0 0
8084 0 0 0 0 0 0 0 0 0 0 0
7983 0 0 0 0 0 0 0 0 0 0 0
7883 0 0 0 0 0 0 0 0 0 0 0
7783 0 0 0 0 0 0 0 0 0 0 0
7685 0 0 0 0 0 0 0 0 0 0 0
7588 0 0 0 0 0 0 0 0 0 0 0
7491 0 0 0 0 0 0 0 0 0 0 0
7396 0 0 0 0 0 0 0 0 0 0 0
7302 0 0 0 0 0 0 0 0 0 0 0
7210 0 0 0 0 0 0 0 0 0 0 0
7118 0 0 0 0 0 0 0 0 0 0 0
7028 0 0 0 0 0 0 0 0 0 0 0
6940 0 0 0 0 0 0 0 0 0 0 0
6853 0 0 0 0 0 0 0 0 0 0 0
6767 0 0 0 0 0 0 0 0 0 0 0
6683 0 0 0 0 0 0 0 0 0 0 0
6601 0 0 0 0 0 0 0 0 0 0 0
6520 0 0 0 0 0 0 0 0 0 0 0
6441 0 0 0 0 0 0 0 0 0 0 0
6364 0 0 0 0 0 0 0 0 0 0 0
6288 0 0 0 0 0 0 0 0 0 0 0
6215 0 0 0 0 0 0 0 0 0 0 0
6144 0 1 4 0 0 0 2 0 0 0 0
6074 0 2 5 0 0 0 4 0 0 0 0
6007 0 4 7 0 0 0 6 0 0 0 0
5942 0 6 9 0 0 0 6 0 0 0 0
5880 0 7 11 0 0 0 6 0 0 0 0
5820 0 7 12 0 0 0 5 0 0 0 0
5762 0 7 12 0 0 0 5 0 0 0 0
5707 0 6 12 0 0 0 5 0 0 0 0
5654 0 6 11 0 0 0 4 0 0 0 0
5604 0 6 10 0 0 0 4 0 0 0 0
5557 0 5 9 0 0 0 4 0 0 0 0
5513 0 4 8 0 0 0 5 0 0 0 0
5471 0 3 7 1 3 0 4 0 0 0 1
5433 0 3 6 2 5 0 4 0 0 0 -1
5397 0 3 6 2 5 0 4 0 0 0 -1
5365 0 2 5 1 4 0 4 0 0 0 -1
5336 0 2 4 1 3 0 4 0 0 0 -1
5310 0 1 4 0 0 0 4 0 0 0 0
5287 0 1 4 0 0 0 4 0 0 0 0
5267 0 2 4 0 0 0 4 0 0 0 0
5251 0 2 5 0 0 0 4 0 0 0 0
5238 0 2 5 0 0 0 4 0 0 0 0
5229 0 2 5 0 0 0 4 0 0 0 0
5223 0 1 3 0 0 0 2 0 0 0 0
5220 0 1 3 0 0 0 2 0 0 0 0
5221 0 1 3 0 0 0 2 0 0 0 0
5225 0 1 3 0 0 0 2 0 0 0 0
5232 0 1 3 0 0 0 2 0 0 0 0
5243 0 0 0 0 0 0 0 0 0 0 0
5257 0 0 0 0 0 0 0 0 0 0 0
5275 0 0 0 0 0 0 0 0 0 0 0
5296 0 0 0 0 0 0 0 0 0 0 0
5320 0 0 0 0 0 0 0 0 0 0 0
5347 0 0 0 0 0 0 0 0 0 0 0
5378 0 0 0 0 0 0 0 0 0 0 0
5411 0 0 0 0 0 0 0 0 0 0 0
5448 0 0 0 0 0 0 0 0 0 0 0
5488 0 0 0 0 0 0 0 0 0 0 0
5530 0 0 0 0 0 0 0 0 0 0 0
5576 0 0 0 0 0 0 0 0 0 0 0
5624 0 0 0 0 0 0 0 0 0 0 0
5675 0 0 0 0 0 0 0 0 0 0 0
5728 0 0 0 0 0 0 0 0 0 0 0
5785 0 0 0 0 0 0 0 0 0 0 0
5843 0 0 0 0 0 0 0 0 0 0 0
5904 0 0 0 0 0 0 0 0 0 0 0
5968 0 0 0 0 0 0 0 0 0 0 0
6034 0 0 0 0 0 0 0 0 0 0 0
6102 0 0 0 0 0 0 0 0 0 0 0
6172 0 0 0 0 0 0 0 0 0 0 0
6244 0 0 0 0 0 0 0 0 0 0 0
6318 0 0 0 0 0 0 0 0 0 0 0
6394 0 0 0 0 0 0 0 0 0 0 0
6472 0 0 0 0 0 0 0 0 0 0 0
6552 0 0 0 0 0 0 0 0 0 0 0
6633 0 0 0 0 0 0 0 0 0 0 0
6716 0 0 0 0 0 0 0 0 0 0 0
6801 0 0 0 0 0 0 0 0 0 0 0
6887 0 0 0 0 0 0 0 0 0 0 0
6975 0 0 0 0 0 0 0 0 0 0 0
7064 0 0 0 0 0 0 0 0 0 0 0
7155 0 0 0 0 0 0 0 0 0 0 0
7247 0 0 0 0 0 0 0 0 0 0 0
7340 0 0 0 0 0 0 0 0 0 0 0
7434 0 0 0 0 0 0 0 0 0 0 0
7529 0 0 0 0 0 0 0 0 0 0 0
7626 0 0 0 0 0 0 0 0 0 0 0
7724 0 0 0 0 0 0 0 0 0 0 0
7823 0 0 0 0 0 0 0 0 0 0 0
7922 0 0 0 0 0 0 0 0 0 0 0
8023 0 0 0 0 0 0 0 0 0 0 0
7996 0 0 0 0 0 0 0 0 0 0 0
7893 0 0 0 0 0 0 0 0 0 0 0
7792 0 0 0 0 0 0 0 0 0 0 0
7691 0 0 0 0 0 0 0 0 0 0 0
7591 0 0 0 0 0 0 0 0 0 0 0
7493 0 0 0 0 0 0 0 0 0 0 0
7396 0 0 0 0 0 0 0 0 0 0 0
7299 0 0 0 0 0 0 0 0 0 0 0
7204 0 0 0 0 0 0 0 0 0 0 0
7110 0 0 0 0 0 0 0 0 0 0 0
7018 0 0 0 0 0 0 0 0 0 0 0
6926 0 0 0 0 0 0 0 0 0 0 0
6836 0 0 0 0 0 0 0 0 0 0 0
6748 0 0 0 0 0 0 0 0 0 0 0
6661 0 0 0 0 0 0 0 0 0 0 0
6576 0 0 0 0 0 0 0 0 0 0 0
6492 0 0 0 0 0 0 0 0 0 0 0
6410 0 0 0 0 0 0 0 0 0 0 0
6329 0 0 0 0 0 0 0 0 0 0 0
6251 0 0 0 0 0 0 0 0 0 0 0
6174 0 3 7 0 0 0 4 0 0 0 0
6099 0 6 10 0 0 0 8 0 0 0 0
6027 0 6 9 0 0 0 7 0 0 0 0
5956 0 5 8 0 0 0 7 0 0 0 0
5888 0 5 8 0 0 0 7 0 0 0 0
5822 0 5 8 0 0 0 7 0 0 0 0
5758 0 6 9 0 0 0 7 0 0 0 0
5696 0 5 9 0 0 0 5 0 0 0 0
5637 0 5 10 0 0 0 5 0 0 0 0
5581 0 6 10 0 0 0 5 0 0 0 0
5527 0 6 11 0 0 0 4 0 0 0 0
5476 0 6 11 0 0 0 4 0 0 0 0
5428 0 5 10 0 0 0 4 0 0 0 0
5383 0 4 9 0 0 0 4 0 0 0 0
5340 0 4 8 2 5 0 4 0 0 0 -1
5301 0 4 8 3 6 0 4 0 0 0 -1
5264 0 4 8 3 6 0 4 0 0 0 -1
5231 0 3 7 3 6 0 4 0 0 0 -1
5201 0 3 6 2 5 0 4 0 0 0 -1
5175 0 2 5 1 3 0 4 0 0 0 -1
5151 0 2 4 1 3 0 4 0 0 0 -1
5131 0 2 4 0 0 0 4 0 0 0 0
5115 0 2 5 0 0 0 4 0 0 0 0
5101 0 2 5 0 0 0 4 0 0 0 0
5092 0 2 5 0 0 0 4 0 0 0 0
5085 0 3 5 1 3 0 6 0 0 0 1
5083 0 1 3 0 0 0 2 0 0 0 0
5083 0 1 3 0 0 0 2 0 0 0 0
5087 0 1 3 0 0 0 2 0 0 0 0
5095 0 2 4 0 0 0 4 0 0 0 0
5106 0 0 3 0 0 0 2 0 0 0 0
5121 0 1 3 0 0 0 2 0 0 0 0
5139 0 1 3 0 0 0 2 0 0 0 0
5160 0 0 0 0 0 0 0 0 0 0 0
5185 0 0 0 0 0 0 0 0 0 0 0
5213 0 0 0 0 0 0 0 0 0 0 0
5245 0 0 0 0 0 0 0 0 0 0 0
5279 0 0 0 0 0 0 0 0 0 0 0
5317 0 0 0 0 0 0 0 0 0 0 0
5357 0 0 0 0 0 0 0 0 0 0 0
5401 0 0 0 0 0 0 0 0 0 0 0
5448 0 0 0 0 0 0 0 0 0 0 0
5497 0 0 0 0 0 0 0 0 0 0 0
5549 0 0 0 0 0 0 0 0 0 0 0
5604 0 0 0 0 0 0 0 0 0 0 0
5661 0 0 0 0 0 0 0 0 0 0 0
5721 0 0 0 0 0 0 0 0 0 0 0
5784 0 0 0 0 0 0 0 0 0 0 0
5849 0 0 0 0 0 0 0 0 0 0 0
5916 0 0 0 0 0 0 0 0 0 0 0
5985 0 0 0 0 0 0 0 0 0 0 0
6057 0 0 0 0 0 0 0 0 0 0 0
6130 0 0 0 0 0 0 0 0 0 0 0
6206 0 0 0 0 0 0 0 0 0 0 0
6283 0 0 0 0 0 0 0 0 0 0 0
6362 0 0 0 0 0 0 0 0 0 0 0
6444 0 0 0 0 0 0 0 0 0 0 0
6526 0 0 0 0 0 0 0 0 0 0 0
6611 0 0 0 0 0 0 0 0 0 0 0
6697 0 0 0 0 0 0 0 0 0 0 0
6784 0 0 0 0 0 0 0 0 0 0 0
6873 0 0 0 0 0 0 0 0 0 0 0
6964 0 0 0 0 0 0 0 0 0 0 0
7056 0 0 0 0 0 0 0 0 0 0 0
7149 0 0 0 0 0 0 0 0 0 0 0
7243 0 0 0 0 0 0 0 0 0 0 0
7339 0 0 0 0 0 0 0 0 0 0 0
7436 0 0 0 0 0 0 0 0 0 0 0
7534 0 0 0 0 0 0 0 0 0 0 0
7632 0 0 0 0 0 0 0 0 0 0 0
7732 0 0 0 0 0 0 0 0 0 0 0
7833 0 0 0 0 0 0 0 0 0 0 0
7935 0 0 0 0 0 0 0 0 0 0 0
7908 0 0 0 0 0 0 0 0 0 0 0
7805 0 0 0 0 0 0 0 0 0 0 0
7702 0 0 0 0 0 0 0 0 0 0 0
7600 0 0 0 0 0 0 0 0 0 0 0
7499 0 0 0 0 0 0 0 0 0 0 0
7400 0 0 0 0 0 0 0 0 0 0 0
7301 0 0 0 0 0 0 0 0 0 0 0
7203 0 0 0 0 0 0 0 0 0 0 0
7107 0 0 0 0 0 0 0 0 0 0 0
7012 0 0 0 0 0 0 0 0 0 0 0
6918 0 0 0 0 0 0 0 0 0 0 0
6825 0 0 0 0 0 0 0 0 0 0 0
6734 0 0 0 0 0 0 0 0 0 0 0
6644 0 0 0 0 0 0 0 0 0 0 0
6556 0 0 0 0 0 0 0 0 0 0 0
6469 0 0 0 0 0 0 0 0 0 0 0
6384 0 0 0 0 0 0 0 0 0 0 0
6301 0 0 0 0 0 0 0 0 0 0 0
6219 0 0 0 0 0 0 0 0 0 0 0
6139 0 1 5 0 0 0 2 0 0 0 0
6061 0 6 9 0 0 0 7 0 0 0 0
5985 0 7 10 0 0 0 7 0 0 0 0
5911 0 6 10 0 0 0 7 0 0 0 0
5839 0 6 9 0 0 0 7 0 0 0 0
5769 0 5 8 0 0 0 7 0 0 0 0
5702 0 4 7 0 0 0 8 0 0 0 0
5636 0 3 6 0 0 0 6 0 0 0 0
5574 0 4 7 0 0 0 5 0 0 0 0
5513 0 4 7 0 0 0 5 0 0 0 0
5456 0 5 9 0 0 0 5 0 0 0 0
5401 0 5 10 0 0 0 5 0 0 0 0
5349 0 5 10 0 0 0 4 0 0 0 0
5299 0 5 10 0 0 0 4 0 0 0 0
5253 0 4 10 2 5 0 4 0 0 0 -1
5209 0 4 10 3 6 0 4 0 0 0 -1
5169 0 5 10 3 7 0 4 0 0 0 -1
5132 0 5 11 3 7 0 4 0 0 0 -1
5098 0 4 10 3 6 0 4 0 0 0 -1
5067 0 5 9 2 5 0 5 0 0 0 -1
5040 0 4 7 2 5 0 6 0 0 0 -1
5016 0 2 5 1 3 0 4 0 0 0 -1
4995 0 2 5 1 3 0 4 0 0 0 -1
4978 0 2 5 0 0 0 4 0 0 0 0
4964 0 2 5 0 0 0 4 0 0 0 0
4954 0 3 5 0 0 0 6 0 0 0 0
4948 0 3 5 0 0 0 6 0 0 0 0
4945 0 2 4 0 0 0 3 0 0 0 0
4946 0 1 4 0 0 0 4 0 0 0 0
4950 0 1 4 0 0 0 4 0 0 0 0
4958 0 2 4 0 0 0 4 0 0 0 0
4970 0 2 5 0 0 0 4 0 0 0 0
4985 0 3 6 0 0 0 5 0 0 0 0
5003 0 2 5 0 0 0 4 0 0 0 0
5025 0 1 3 0 0 0 2 0 0 0 0
5051 0 0 0 0 0 0 0 0 0 0 0
5080 0 0 0 0 0 0 0 0 0 0 0
5112 0 0 0 0 0 0 0 0 0 0 0
5147 0 0 0 0 0 0 0 0 0 0 0
5186 0 0 0 0 0 0 0 0 0 0 0
5228 0 0 0 0 0 0 0 0 0 0 0
5272 0 0 0 0 0 0 0 0 0 0 0
5320 0 0 0 0 0 0 0 0 0 0 0
5371 0 0 0 0 0 0 0 0 0 0 0
5424 0 0 0 0 0 0 0 0 0 0 0
5480 0 0 0 0 0 0 0 0 0 0 0
5539 0 0 0 0 0 0 0 0 0 0 0
5600 0 0 0 0 0 0 0 0 0 0 0
5664 0 0 0 0 0 0 0 0 0 0 0
5730 0 0 0 0 0 0 0 0 0 0 0
5799 0 0 0 0 0 0 0 0 0 0 0
5869 0 0 0 0 0 0 0 0 0 0 0
5942 0 0 0 0 0 0 0 0 0 0 0
6017 0 0 0 0 0 0 0 0 0 0 0
6094 0 0 0 0 0 0 0 0 0 0 0
6173 0 0 0 0 0 0 0 0 0 0 0
6254 0 0 0 0 0 0 0 0 0 0 0
6336 0 0 0 0 0 0 0 0 0 0 0
6421 0 0 0 0 0 0 0 0 0 0 0
6506 0 0 0 0 0 0 0 0 0 0 0
6594 0 0 0 0 0 0 0 0 0 0 0
6683 0 0 0 0 0 0 0 0 0 0 0
6773 0 0 0 0 0 0 0 0 0 0 0
6865 0 0 0 0 0 0 0 0 0 0 0
6958 0 0 0 0 0 0 0 0 0 0 0
7053 0 0 0 0 0 0 0 0 0 0 0
7148 0 0 0 0 0 0 0 0 0 0 0
7245 0 0 0 0 0 0 0 0 0 0 0
7343 0 0 0 0 0 0 0 0 0 0 0
7442 0 0 0 0 0 0 0 0 0 0 0
7542 0 0 0 0 0 0 0 0 0 0 0
7644 0 0 0 0 0 0 0 0 0 0 0
7746 0 0 0 0 0 0 0 0 0 0 0
7849 0 0 0 0 0 0 0 0 0 0 0
7822 0 0 0 0 0 0 0 0 0 0 0
7717 0 0 0 0 0 0 0 0 0 0 0
7614 0 0 0 0 0 0 0 0 0 0 0
7511 0 0 0 0 0 0 0 0 0 0 0
7409 0 0 0 0 0 0 0 0 0 0 0
7308 0 0 0 0 0 0 0 0 0 0 0
7208 0 0 0 0 0 0 0 0 0 0 0
7109 0 0 0 0 0 0 0 0 0 0 0
7011 0 0 0 0 0 0 0 0 0 0 0
6915 0 0 0 0 0 0 0 0 0 0 0
6820 0 0 0 0 0 0 0 0 0 0 0
6726 0 0 0 0 0 0 0 0 0 0 0
6633 0 0 0 0 0 0 0 0 0 0 0
6542 0 0 0 0 0 0 0 0 0 0 0
6452 0 0 0 0 0 0 0 0 0 0 0
6364 0 0 0 0 0 0 0 0 0 0 0
6278 0 0 0 0 0 0 0 0 0 0 0
6193 0 0 0 0 0 0 0 0 0 0 0
6110 0 1 4 0 0 0 2 0 0 0 0
6028 0 5 8 0 0 0 6 0 0 0 0
5949 0 6 9 0 0 0 7 0 0 0 0
5871 0 6 9 0 0 0 8 0 0 0 0
5796 0 6 9 0 0 0 7 0 0 0 0
5722 0 7 9 0 0 0 8 0 0 0 0
5651 0 6 8 0 0 0 9 0 0 0 0
5582 0 3 6 0 0 0 6 0 0 0 0
5516 0 3 5 0 0 0 6 0 0 0 0
5452 0 3 6 0 0 0 6 0 0 0 0
5390 0 3 6 0 0 0 5 0 0 0 0
5331 0 4 8 0 0 0 5 0 0 0 0
5275 0 5 9 0 0 0 5 0 0 0 0
5221 0 5 9 0 0 0 5 0 0 0 0
5171 1 5 9 1 3 0 5 0 0 0 1
5123 0 4 10 3 6 0 4 0 0 0 -1
5079 0 5 11 3 7 0 4 0 0 0 -1
5037 0 6 12 4 8 0 4 0 0 0 -1
4999 0 7 13 4 8 0 5 0 0 0 -1
4964 0 7 12 3 7 0 5 0 0 0 -1
4933 0 6 11 3 6 0 5 0 0 0 -1
4905 0 5 9 4 6 0 5 0 0 0 -1
4880 0 4 7 3 6 0 6 0 0 0 -1
4859 0 2 5 2 5 0 4 0 0 0 -1
4841 0 3 5 3 5 0 5 0 0 0 -1
4827 0 3 6 1 3 0 6 0 0 0 1
4817 0 3 6 0 0 0 6 0 0 0 0
4811 0 3 6 0 0 0 5 0 0 0 0
4808 0 2 5 0 0 0 4 0 0 0 0
4809 0 2 4 0 0 0 4 0 0 0 0
4813 0 2 4 1 3 0 4 0 0 0 -1
4821 0 2 5 1 3 0 4 0 0 0 -1
4833 0 2 6 0 0 0 4 0 0 0 0
4849 0 5 8 0 0 0 6 0 0 0 0
4868 0 5 8 0 0 0 7 0 0 0 0
4890 0 3 6 0 0 0 6 0 0 0 0
4917 0 1 4 0 0 0 2 0 0 0 0
4946 0 1 3 0 0 0 2 0 0 0 0
4979 0 0 0 0 0 0 0 0 0 0 0
5016 0 0 0 0 0 0 0 0 0 0 0
5055 0 0 0 0 0 0 0 0 0 0 0
5098 0 0 0 0 0 0 0 0 0 0 0
5144 0 0 0 0 0 0 0 0 0 0 0
5193 0 0 0 0 0 0 0 0 0 0 0
5245 0 0 0 0 0 0 0 0 0 0 0
5300 0 0 0 0 0 0 0 0 0 0 0
5357 0 0 0 0 0 0 0 0 0 0 0
5417 0 0 0 0 0 0 0 0 0 0 0
5480 0 0 0 0 0 0 0 0 0 0 0
5545 0 0 0 0 0 0 0 0 0 0 0
5613 0 0 0 0 0 0 0 0 0 0 0
5683 0 0 0 0 0 0 0 0 0 0 0
5755 0 0 0 0 0 0 0 0 0 0 0
5829 0 0 0 0 0 0 0 0 0 0 0
