# distance(pc) r21 co21(Jy/b.km/s) co21snr co21(Jy/b.km/s) co10snr peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b), r21mask
1.233191738748611533e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 1.429745752830058336e-04 9.512063843430951238e-05 2.182466560043394566e-04 0.000000000000000000e+00
1.220225617131950457e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 1.499602949479594827e-04 9.723448602017015219e-05 2.269432152388617396e-04 0.000000000000000000e+00
1.207401684109068992e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 1.566894788993522525e-04 9.859559213509783149e-05 2.454400237184017897e-04 0.000000000000000000e+00
1.194724518352792438e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 1.630628248676657677e-04 1.007529062917456031e-04 2.657063014339655638e-04 0.000000000000000000e+00
1.182198841391945280e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 1.699441199889406562e-04 1.033941516652703285e-04 2.633321855682879686e-04 0.000000000000000000e+00
1.169829519322551641e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 1.784216146916151047e-04 1.037277106661349535e-04 2.282757632201537490e-04 0.000000000000000000e+00
1.157621564162942741e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 1.882232318166643381e-04 1.056547989719547331e-04 1.880210620583966374e-04 0.000000000000000000e+00
1.145580134772719975e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 1.996504870476201177e-04 1.113288526539690793e-04 1.681637368164956570e-04 0.000000000000000000e+00
1.133710537297913470e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 2.141421718988567591e-04 1.237070391653105617e-04 2.275162842124700546e-04 0.000000000000000000e+00
1.122018225066885680e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 2.326796529814600945e-04 1.343168260063976049e-04 4.049121052958071232e-04 0.000000000000000000e+00
1.110508797889253037e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 2.528822515159845352e-04 1.418952597305178642e-04 6.172838620841503143e-04 0.000000000000000000e+00
1.099188000656336226e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 2.747788385022431612e-04 1.484649255871772766e-04 8.097736863419413567e-04 0.000000000000000000e+00
1.088061721209804091e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 2.992870577145367861e-04 1.585919817443937063e-04 9.015788673423230648e-04 0.000000000000000000e+00
1.077135987380575898e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.339600516483187675e-04 1.776352437445893884e-04 8.567427867092192173e-04 0.000000000000000000e+00
1.066416963113984457e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.783666470553725958e-04 2.040686813415959477e-04 8.056226070038974285e-04 0.000000000000000000e+00
1.055910943629748363e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.297068517189472914e-04 2.371283189859241247e-04 7.929577259346842766e-04 0.000000000000000000e+00
1.045624349505270948e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.842856433242559433e-04 2.756666799541562796e-04 8.599660359323024750e-04 0.000000000000000000e+00
1.035563719631565800e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.248716915957629681e-04 3.063675540033727884e-04 1.039579743519425392e-03 0.000000000000000000e+00
1.025735702935501467e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.503820138983428478e-04 3.236807824578136206e-04 1.239893259480595589e-03 0.000000000000000000e+00
1.016147048834638372e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.654139094986021519e-04 3.314897767268121243e-04 1.406697789207100868e-03 0.000000000000000000e+00
1.006804596306491476e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.741610075347125530e-04 3.337099624332040548e-04 1.493924646638333797e-03 0.000000000000000000e+00
9.977152615524091743e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.830007721669971943e-04 3.393930965103209019e-04 1.426884206011891365e-03 0.000000000000000000e+00
9.888860241784414029e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.926532903686165810e-04 3.474684490356594324e-04 1.281511737033724785e-03 0.000000000000000000e+00
9.803239118716346638e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.036464474163949490e-04 3.556613228283822536e-04 1.104755559936165810e-03 0.000000000000000000e+00
9.720359835102779471e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.165925296954810619e-04 3.634397871792316437e-04 9.279929799959063530e-04 0.000000000000000000e+00
9.640293107400559165e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.332651246339082718e-04 3.726902650669217110e-04 8.043926791287958622e-04 0.000000000000000000e+00
9.563109579836147532e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.502611213363707066e-04 3.816685930360108614e-04 7.962253293953835964e-04 0.000000000000000000e+00
9.488879609390694895e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.655534380115568638e-04 3.887696657329797745e-04 8.726603118702769279e-04 0.000000000000000000e+00
9.417673035985149909e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.786973099224269390e-04 3.944247437175363302e-04 9.989731479436159134e-04 0.000000000000000000e+00
9.349558938742684404e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.897320272400975227e-04 4.005831142421811819e-04 1.107237883843481541e-03 0.000000000000000000e+00
9.284605379340206127e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.982398335821926594e-04 4.069382557645440102e-04 1.117154839448630810e-03 0.000000000000000000e+00
9.222879133699354497e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.053315639495849609e-04 4.125335544813424349e-04 1.125678652897477150e-03 0.000000000000000000e+00
9.164445413868292235e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.124270778149366379e-04 4.179990792181342840e-04 1.161504071205854416e-03 0.000000000000000000e+00
9.109367581544644054e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.213593344204127789e-04 4.243589646648615599e-04 1.250268192961812019e-03 0.000000000000000000e+00
9.057706856061495273e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.392076659016311169e-04 4.349045921117067337e-04 1.385359675623476505e-03 0.000000000000000000e+00
9.009522018812007445e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.674918742850422859e-04 4.534841864369809628e-04 1.624767086468636990e-03 0.000000000000000000e+00
8.964869117115329573e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 8.071683114394545555e-04 4.822282062377780676e-04 1.971172168850898743e-03 0.000000000000000000e+00
8.923801170366759834e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 8.581884321756660938e-04 5.220682942308485508e-04 2.412580419331789017e-03 0.000000000000000000e+00
8.886367881804253557e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 9.125861688517034054e-04 5.644305492751300335e-04 2.789177233353257179e-03 0.000000000000000000e+00
8.852615359032102788e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 9.460125002078711987e-04 5.885228747501969337e-04 2.989033237099647522e-03 0.000000000000000000e+00
8.822585846571730144e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 9.528623777441680431e-04 5.913947825320065022e-04 3.012279281392693520e-03 0.000000000000000000e+00
8.796317474156670869e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 9.313444024883210659e-04 5.722066271118819714e-04 2.854986581951379776e-03 0.000000000000000000e+00
8.773844023730847766e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 8.868832956068217754e-04 5.342744989320635796e-04 2.491157269105315208e-03 0.000000000000000000e+00
8.755194718568607641e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 8.442229591310024261e-04 4.956661723554134369e-04 2.087568864226341248e-03 0.000000000000000000e+00
8.740394037330010178e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 8.097031968645751476e-04 4.640131664928048849e-04 1.754239085130393505e-03 0.000000000000000000e+00
8.729461555906025751e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.849124376662075520e-04 4.421504272613674402e-04 1.518377568572759628e-03 0.000000000000000000e+00
8.722411819234819632e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.692783256061375141e-04 4.321328597143292427e-04 1.368973636999726295e-03 0.000000000000000000e+00
8.719254245218427968e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.584809209220111370e-04 4.292327503208070993e-04 1.247286563739180565e-03 0.000000000000000000e+00
8.719993062039056895e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.494534947909414768e-04 4.290748038329184055e-04 1.188795664347708225e-03 0.000000000000000000e+00
8.724627279776919750e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.408325909636914730e-04 4.297865089029073715e-04 1.191246206872165203e-03 0.000000000000000000e+00
8.733150697246408527e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.310317596420645714e-04 4.292225057724863291e-04 1.241690595634281635e-03 0.000000000000000000e+00
8.745551943175596534e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.211797055788338184e-04 4.259686684235930443e-04 1.220252364873886108e-03 0.000000000000000000e+00
8.761814551874764220e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.143333787098526955e-04 4.249547200743108988e-04 1.146414666436612606e-03 0.000000000000000000e+00
8.781917071611866049e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.123271352611482143e-04 4.274778184480965137e-04 1.055245636962354183e-03 0.000000000000000000e+00
8.805833204467533506e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.172203622758388519e-04 4.347269423305988312e-04 9.838344994932413101e-04 0.000000000000000000e+00
8.833531975274845536e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.420292240567505360e-04 4.517881898209452629e-04 9.853907395154237747e-04 0.000000000000000000e+00
8.864977927379966786e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.880453485995531082e-04 4.805558128282427788e-04 1.022931304760277271e-03 0.000000000000000000e+00
8.900131342222020976e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 8.451530593447387218e-04 5.155056715011596680e-04 1.085811527445912361e-03 0.000000000000000000e+00
8.938948479933425915e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 9.018303244374692440e-04 5.498864338733255863e-04 1.167276874184608459e-03 0.000000000000000000e+00
8.981381837278917374e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 9.186836541630327702e-04 5.587733467109501362e-04 1.266849343664944172e-03 0.000000000000000000e+00
9.027380420113053333e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 8.861992391757667065e-04 5.349092534743249416e-04 1.352007500827312469e-03 0.000000000000000000e+00
9.076890026592816866e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 8.328363765031099319e-04 4.974734620191156864e-04 1.413186662830412388e-03 0.000000000000000000e+00
9.129853537907898499e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.755878032185137272e-04 4.582963010761886835e-04 1.447872840799391270e-03 0.000000000000000000e+00
9.186211213325339486e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.407132070511579514e-04 4.364534688647836447e-04 1.458895625546574593e-03 0.000000000000000000e+00
9.245900986504093453e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.331853848882019520e-04 4.325687186792492867e-04 1.517900265753269196e-03 0.000000000000000000e+00
9.308858759979309980e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.383082993328571320e-04 4.356433928478509188e-04 1.636881497688591480e-03 0.000000000000000000e+00
